guy,total,name,county,firstName,lastName,place
John Mowlesworth (crowner?) of the king,480.0,Peterborough,NORTHAMPTONSHIRE,John,Mowlesworth,
Edward Warner attorney,3200.0,Peterborough,NORTHAMPTONSHIRE,Edward,Warner,
William Cowper attorney,320.0,Peterborough,NORTHAMPTONSHIRE,William,Cowper,
Robert Compton bailiff of Street,306.0,Glastonbury Abbey,SOMERSET,Robert,Compton,Street
John Dagon bailiff of Walton,320.0,Glastonbury Abbey,SOMERSET,John,Dagon,Walton
William Walton bailiff of Ashcott,288.0,Glastonbury Abbey,SOMERSET,William,Walton,Ashcott
William Walton bailiff of Shapwick,376.0,Glastonbury Abbey,SOMERSET,William,Walton,Shapwick
John Weston bailiff of Wythis,84.0,Glastonbury Abbey,SOMERSET,John,Weston,Wythis
Robert Hiett bailiff of Greyngton,202.0,Glastonbury Abbey,SOMERSET,Robert,Hiett,Greyngton
William Mylward bailiff of Otherey,356.0,Glastonbury Abbey,SOMERSET,William,Mylward,Otherey
Henry Cary bailiff of Middlezoy,320.0,Glastonbury Abbey,SOMERSET,Henry,Cary,Middlezoy
John Protte bailiff of Weston Zoyland,320.0,Glastonbury Abbey,SOMERSET,John,Protte,Weston
William Bowdon bailiff of South Brent,240.0,Glastonbury Abbey,SOMERSET,William,Bowdon,South
William Borough bailiff of Berrow,280.0,Glastonbury Abbey,SOMERSET,William,Borough,Berrow
Robert Docker bailiff of Lympsham,240.0,Glastonbury Abbey,SOMERSET,Robert,Docker,Lympsham
Robert Dover bailiff of East Brent,520.0,Glastonbury Abbey,SOMERSET,Robert,Dover,East
Richard Lyne bailiff of Meare,320.0,Glastonbury Abbey,SOMERSET,Richard,Lyne,Meare
William Brownyng bailiff of Northload,200.0,Glastonbury Abbey,SOMERSET,William,Brownyng,Northload
William Lang and John Beks bailiff of Wrington,692.75,Glastonbury Abbey,SOMERSET,William,Lang,Wrington
Thomas Clowde bailiff of Merkysbury and Hundestert,200.0,Glastonbury Abbey,SOMERSET,Thomas,Clowde,Merkysbury
John Colefer bailiff of Doulting,272.0,Glastonbury Abbey,SOMERSET,John,Colefer,Doulting
John Horner bailiff of Mells,300.0,Glastonbury Abbey,SOMERSET,John,Horner,Mells
Robert Coward bailiff ,320.0,Glastonbury Abbey,SOMERSET,Robert,Coward,
John Hillard bailiff of Ditcheat,344.0,Glastonbury Abbey,SOMERSET,John,Hillard,Ditcheat
William Vowles bailiff of East Pennard,320.0,Glastonbury Abbey,SOMERSET,William,Vowles,East
John Broderybb bailiff of Pulton,400.0,Glastonbury Abbey,SOMERSET,John,Broderybb,Pulton
John Bord bailiff of Middletown,280.0,Glastonbury Abbey,SOMERSET,John,Bord,Middletown
John Paddock bailiff of Ham,300.0,Glastonbury Abbey,SOMERSET,John,Paddock,Ham
Thomas Baker Seavington St Michael bailiff,120.0,Glastonbury Abbey,SOMERSET,Thomas,Baker,
Walter Adamps bailiff of Budleigh,248.0,Glastonbury Abbey,SOMERSET,Walter,Adamps,Budleigh
William Cocks bailiff of Baltonsborough,400.0,Glastonbury Abbey,SOMERSET,William,Cocks,Baltonsborough
Thomas Whityng and Richard Brodderybbe bailiffs of West Pennard,720.0,Glastonbury Abbey,SOMERSET,Thomas,Whityng,West
Thomas Fuller bailiff of East Street,40.0,Glastonbury Abbey,SOMERSET,Thomas,Fuller,East
John Rede bailiff of Uplyme,160.0,Glastonbury Abbey,SOMERSET,John,Rede,Uplyme
Edward Somerset bailiff of South Damerham,560.0,Glastonbury Abbey,SOMERSET,Edward,Somerset,South
Robert Worth bailiff at Idmyston,312.5,Glastonbury Abbey,SOMERSET,Robert,Worth,Idmyston
Nicholas Sloper bailiff of Winterbourne Gunner,160.0,Glastonbury Abbey,SOMERSET,Nicholas,Sloper,Winterbourne
William Morce bailiff of Badbury,160.0,Glastonbury Abbey,SOMERSET,William,Morce,Badbury
Robert Hyat bailiff of Christian Malford,320.0,Glastonbury Abbey,SOMERSET,Robert,Hyat,Christian
Richard Snell bailiff of Kington Langley,336.0,Glastonbury Abbey,SOMERSET,Richard,Snell,Kington
Edward Bristow bailiff of Grittleton,240.0,Glastonbury Abbey,SOMERSET,Edward,Bristow,Grittleton
Paul Crasse bailiff of Nettleton,120.0,Glastonbury Abbey,SOMERSET,Paul,Crasse,Nettleton
Thomas Pressey,320.0,Glastonbury Abbey,SOMERSET,Thomas,Pressey,
John Porter bailiff of Buckland Newton,656.0,Glastonbury Abbey,SOMERSET,John,Porter,Buckland
Thomas Row bailiff of Newton,400.0,Glastonbury Abbey,SOMERSET,Thomas,Row,Newton
John Porter bailiff of Marnhull,600.0,Glastonbury Abbey,SOMERSET,John,Porter,Marnhull
Thomas Buller Thomas Pester Nicholas Aissher John Gould bailiffs in Glastonbury,1920.0,Glastonbury Abbey,SOMERSET,Thomas,Buller,Glastonbury
William Colmer bailiff of Camelegh Nuney and Brodewynsor,480.0,Glastonbury Abbey,SOMERSET,William,Colmer,Camelegh
John Godelade bailiff there,504.0,Glastonbury Abbey,SOMERSET,John,Godelade,
Jeronemus Grene bailiff of Bristol,160.0,Glastonbury Abbey,SOMERSET,Jeronemus,Grene,Bristol
Christopher Lyatt bailiff at Wynford Eagle,240.0,Glastonbury Abbey,SOMERSET,Christopher,Lyatt,Wynford
Richard Parker bailiff of West Bradley,120.0,Glastonbury Abbey,SOMERSET,Richard,Parker,West
John Shattock bailiff of West Monkton,320.0,Glastonbury Abbey,SOMERSET,John,Shattock,West
John Bowser steward in Longbridge Deverill,240.0,Glastonbury Abbey,SOMERSET,John,Bowser,Longbridge
William Bryce bailiff of Longbridge Deverill,160.0,Glastonbury Abbey,SOMERSET,William,Bryce,Longbridge
William Bryce bailiff of Monkton Deverill,120.0,Glastonbury Abbey,SOMERSET,William,Bryce,Monkton
Richard Broderybbe and John Frye bailiffs there,736.0,Glastonbury Abbey,SOMERSET,Richard,Broderybbe,
John Hoptkyns bailiff of Barselake,80.0,Glastonbury Abbey,SOMERSET,John,Hoptkyns,Barselake
William Portman chief steward,2400.0,Glastonbury Abbey,SOMERSET,William,Portman,
William Walton steward,3460.0,Glastonbury Abbey,SOMERSET,William,Walton,
William Hambrigge,980.0,Glastonbury Abbey,SOMERSET,William,Hambrigge,
John Walton,2046.0,Glastonbury Abbey,SOMERSET,John,Walton,
Roger Thorne receiver,720.0,Glastonbury Abbey,SOMERSET,Roger,Thorne,
Edward Lev'egge bailiff,960.0,Glastonbury Abbey,SOMERSET,Edward,Lev'egge,
John Rede bailiff of Uplyme,240.0,Glastonbury Abbey,SOMERSET,John,Rede,Uplyme
Richard Snell bailiff of Dom'ham,320.0,Glastonbury Abbey,SOMERSET,Richard,Snell,Dom
Walter Adams bailiff of Poldon,240.0,Glastonbury Abbey,SOMERSET,Walter,Adams,Poldon
Galfredo Gylbert bailiff of Bruton hundred,1200.0,Bruton Abbey,SOMERSET,Galfredo,Gylbert,Bruton
Giles Slade bailiff and collector of Bruton,560.0,Bruton Abbey,SOMERSET,Giles,Slade,Bruton
William Coppyn bailiff of North Brewham,80.0,Bruton Abbey,SOMERSET,William,Coppyn,North
Thomas Tocker bailiff of Charleton Adam,120.0,Bruton Abbey,SOMERSET,Thomas,Tocker,Charleton
John Baker bailiff of South Petherton,320.0,Bruton Abbey,SOMERSET,John,Baker,South
Sheriff's tourn,28.0,Bruton Abbey,SOMERSET,Sheriff's,tourn,
John Pleynty bailiff of Westbury and Priddy,80.0,Bruton Abbey,SOMERSET,John,Pleynty,Westbury
John Wygmore bailiff of Banwell,80.0,Bruton Abbey,SOMERSET,John,Wygmore,Banwell
John Bryggs steward,480.0,Bruton Abbey,SOMERSET,John,Bryggs,
Giles Banett bailiff of Horseley,400.0,Bruton Abbey,SOMERSET,Giles,Banett,Horseley
Sheriff's tourn,60.0,Bruton Abbey,SOMERSET,Sheriff's,tourn,
Thomas le Warre steward,240.0,Bruton Abbey,SOMERSET,Thomas,le,
John Lightfote bailiff,240.0,Bruton Abbey,SOMERSET,John,Lightfote,
Henry Marchion of Essex chief steward,960.0,Bruton Abbey,SOMERSET,Henry,Marchion,Essex
Thomas Horner auditor,320.0,Bruton Abbey,SOMERSET,Thomas,Horner,
Richard Palmer receiver,1600.0,Bruton Abbey,SOMERSET,Richard,Palmer,
Somerset and Dorset sheriffs,320.0,Bruton Abbey,SOMERSET,Somerset,and,
John Boneham steward at Hinton,270.0,Hinton Priory,SOMERSET,John,Boneham,Hinton
Morgan Phillips bailiff of Norton St Philip,240.0,Hinton Priory,SOMERSET,Morgan,Phillips,Norton
Ambrosius Dancy bailiff and collector,480.0,Hinton Priory,SOMERSET,Ambrosius,Dancy,
Walter Hungerford steward,320.0,Hinton Priory,SOMERSET,Walter,Hungerford,
Thomas Tucker bailiff,240.0,Hinton Priory,SOMERSET,Thomas,Tucker,
Thomas Sadler bailiff in Aston,160.0,Witham Charterhouse,SOMERSET,Thomas,Sadler,Aston
Thomas Draper bailiff of Warmington,320.0,Witham Charterhouse,SOMERSET,Thomas,Draper,Warmington
William Frye bailiff of Spetisbury,320.0,Witham Charterhouse,SOMERSET,William,Frye,Spetisbury
David Harrys bailiff of Bristol,720.0,Witham Charterhouse,SOMERSET,David,Harrys,Bristol
Henry Burges bailiff of Nueburye,39.0,Witham Charterhouse,SOMERSET,Henry,Burges,Nueburye
Thomas Sutton bailiff of Morelond,40.0,Witham Charterhouse,SOMERSET,Thomas,Sutton,Morelond
Nicholas Fitz James steward,960.0,Witham Charterhouse,SOMERSET,Nicholas,Fitz,
Robert Bugett bailiff of Wittam and Merston,480.0,Witham Charterhouse,SOMERSET,Robert,Bugett,Wittam
John Burnell bailiff,480.0,Keynsham Abbey,SOMERSET,John,Burnell,
Thomes Alyn bailiff,120.0,Keynsham Abbey,SOMERSET,Thomes,Alyn,
Thomas Cocks bailiff,120.0,Keynsham Abbey,SOMERSET,Thomas,Cocks,
Thomas Whippey bailiff,172.0,Keynsham Abbey,SOMERSET,Thomas,Whippey,
John Champion bailiff,640.0,Keynsham Abbey,SOMERSET,John,Champion,
John Illary and Holton Clawford ,240.0,Keynsham Abbey,SOMERSET,John,Illary,
John Bees bailiff,240.0,Keynsham Abbey,SOMERSET,John,Bees,
John Sterigge bailiff,120.0,Keynsham Abbey,SOMERSET,John,Sterigge,
George Norton steward,320.0,Keynsham Abbey,SOMERSET,George,Norton,
Thomas Ap John bailiff,240.0,Keynsham Abbey,SOMERSET,Thomas,Ap,
William Morgan chief steward,320.0,Keynsham Abbey,SOMERSET,William,Morgan,
David Upmorgan bailiff,240.0,Keynsham Abbey,SOMERSET,David,Upmorgan,
William Frynd bailiff,120.0,Keynsham Abbey,SOMERSET,William,Frynd,
Thomas Hayward bailiff,480.0,Keynsham Abbey,SOMERSET,Thomas,Hayward,
William Kyngeston chief steward,1200.0,Keynsham Abbey,SOMERSET,William,Kyngeston,
Thomas Lieuwelyn auditor,800.0,Keynsham Abbey,SOMERSET,Thomas,Lieuwelyn,
William Panter bailiff of Keynsham hundred,960.0,Keynsham Abbey,SOMERSET,William,Panter,Keynsham
Thomas Enderbye bailiff of Durneford and Stapulford,160.0,Keynsham Abbey,SOMERSET,Thomas,Enderbye,Durneford
John Spondlegh bailiff of Burford Turvyle Affeton Hanham Button Upton and Colyhall,480.0,Keynsham Abbey,SOMERSET,John,Spondlegh,Burford
John Brynscom bailiff,60.0,Barrow Gurney Nunnery,SOMERSET,John,Brynscom,
Edward Beynton chief steward,240.0,Barrow Gurney Nunnery,SOMERSET,Edward,Beynton,
Thomas Fakerell bailiff,480.0,Athelney Abbey,SOMERSET,Thomas,Fakerell,
Thomas Chassy bailiff there,160.0,Athelney Abbey,SOMERSET,Thomas,Chassy,
Lord Dawbeny steward there,480.0,Athelney Abbey,SOMERSET,Lord,Dawbeny,
William Hert bailiff there,480.0,Athelney Abbey,SOMERSET,William,Hert,
William Hyott bailiff there,640.0,Athelney Abbey,SOMERSET,William,Hyott,
John Walron steward there,240.0,Athelney Abbey,SOMERSET,John,Walron,
John Cuff steward,240.0,Athelney Abbey,SOMERSET,John,Cuff,
John Cogan,960.0,Athelney Abbey,SOMERSET,John,Cogan,
John Cuff steward,240.0,Athelney Abbey,SOMERSET,John,Cuff,
John Sooper auditor,480.0,Athelney Abbey,SOMERSET,John,Sooper,
Thomas Smyth bailiff there,640.0,Athelney Abbey,SOMERSET,Thomas,Smyth,
Roger Worth bailiff,320.0,Athelney Abbey,SOMERSET,Roger,Worth,
Walter Squyer bailiff,160.0,Athelney Abbey,SOMERSET,Walter,Squyer,
Count of Wiltshire and Lord Fitzwareyn chief steward of aforesaid lands,960.0,Cleeve Abbey,SOMERSET,Count,of,Wiltshire
John Dune bailiff there,640.0,Cleeve Abbey,SOMERSET,John,Dune,
Hugh Trotter auditor,640.0,Cleeve Abbey,SOMERSET,Hugh,Trotter,
Thomas Hancok bailiff,24.0,Cleeve Abbey,SOMERSET,Thomas,Hancok,
Henry Dovell bailiff,24.0,Cleeve Abbey,SOMERSET,Henry,Dovell,
Henry Dovell bailiff,24.0,Cleeve Abbey,SOMERSET,Henry,Dovell,
Henry Dovell bailiff,80.0,Cleeve Abbey,SOMERSET,Henry,Dovell,
Sheriff's tourn,3.0,Cleeve Abbey,SOMERSET,Sheriff's,tourn,
John Hobbis bailiff,24.0,Cleeve Abbey,SOMERSET,John,Hobbis,
Richard Grandfyld steward,320.0,Cleeve Abbey,SOMERSET,Richard,Grandfyld,
John Wyatt bailiff,480.0,Cleeve Abbey,SOMERSET,John,Wyatt,
Richard Grandfyld steward,320.0,Cleeve Abbey,SOMERSET,Richard,Grandfyld,
Thomas Cole receiver,480.0,Cleeve Abbey,SOMERSET,Thomas,Cole,
Richard Chauntrell bailiff,480.0,Cleeve Abbey,SOMERSET,Richard,Chauntrell,
Sheriff's tourn,3.0,Cleeve Abbey,SOMERSET,Sheriff's,tourn,
Brian Smythe bailiff of Woll and Est Burton,480.0,Bindon Abbey,DORSET,Brian,Smythe,Woll
Henry Dawbeney chief steward,480.0,Bindon Abbey,DORSET,Henry,Dawbeney,
John Jerard,480.0,Bindon Abbey,DORSET,John,Jerard,
William Jerard auditor,480.0,Bindon Abbey,DORSET,William,Jerard,
John Bagge bailiff of Stoke Abbatis,280.0,Sherborne Abbey,DORSET,John,Bagge,Stoke
William Harvy bailiff,320.0,Sherborne Abbey,DORSET,William,Harvy,
William Harvy bailiff,160.0,Sherborne Abbey,DORSET,William,Harvy,
John Som' bailiff,52.0,Sherborne Abbey,DORSET,John,Som',
John Maundevyle bailiff,40.0,Sherborne Abbey,DORSET,John,Maundevyle,
John Kyng bailiff,312.0,Sherborne Abbey,DORSET,John,Kyng,
Michael Watts bailiff,89.0,Sherborne Abbey,DORSET,Michael,Watts,
Richard Stone bailiff,720.0,Sherborne Abbey,DORSET,Richard,Stone,
John Gilbert steward,200.0,Sherborne Abbey,DORSET,John,Gilbert,
William Prowte bailiff,280.0,Sherborne Abbey,DORSET,William,Prowte,
Thomas Denys steward,200.0,Sherborne Abbey,DORSET,Thomas,Denys,
William Mecre bailiff,520.0,Sherborne Abbey,DORSET,William,Mecre,
Giles Strangeweys steward,200.0,Sherborne Abbey,DORSET,Giles,Strangeweys,
Thomas Denys steward,360.0,Sherborne Abbey,DORSET,Thomas,Denys,
John Sterr' bailiff,560.0,Sherborne Abbey,DORSET,John,Sterr',
John Orde3 bailiff,280.0,Sherborne Abbey,DORSET,John,Orde3,
William Glover bailiff,240.0,Sherborne Abbey,DORSET,William,Glover,
John Roke bailiff,240.0,Sherborne Abbey,DORSET,John,Roke,
Thomas Helyer bailiff,160.0,Sherborne Abbey,DORSET,Thomas,Helyer,
John Tudebole bailiff,80.0,Sherborne Abbey,DORSET,John,Tudebole,
John Roke bailiff,240.0,Sherborne Abbey,DORSET,John,Roke,
Dorset sheriff,480.0,Sherborne Abbey,DORSET,Dorset,sheriff,
King's escheator,200.0,Sherborne Abbey,DORSET,King's,escheator,
John Horsey chief steward,720.0,Sherborne Abbey,DORSET,John,Horsey,
Robert Compton auditor,240.0,Sherborne Abbey,DORSET,Robert,Compton,
Richard Stone clerk of court and auditor,1280.0,Sherborne Abbey,DORSET,Richard,Stone,
Master Erneley steward,320.0,Boxgrove Priory,SUSSEX,Master,Erneley,
Receiver,240.0,Boxgrove Priory,SUSSEX,Receiver,,
Thomas Grose steward of court,160.0,Easebourne Priory,SUSSEX,Thomas,Grose,
Ralph Pratte receiver and bailiff,480.0,Easebourne Priory,SUSSEX,Ralph,Pratte,
Thomas Count of Wiltshire steward,3440.0,Battle Abbey,SUSSEX,Thomas,Count,Wiltshire
Edward Baynton steward for Bromham in Wilts,320.0,Battle Abbey,SUSSEX,Edward,Baynton,Wilts
__ Tyrrell de Heron steward of Hoton in Essex,160.0,Battle Abbey,SUSSEX,__,Tyrrell,Hoton
Nicholas Carne steward of Lymmesfeld in Surr,320.0,Battle Abbey,SUSSEX,Nicholas,Carne,Lymmesfeld
John Baker attorney of Duke of Lancaster steward of Wye in Kent,800.0,Battle Abbey,SUSSEX,John,Baker,Duke
Richard Sakegile steward of Dengemershe in Kent,480.0,Battle Abbey,SUSSEX,Richard,Sakegile,Dengemershe
Christopher Wigsell receiver in Berks Wilts Oxon,480.0,Battle Abbey,SUSSEX,Christopher,Wigsell,Berks
Edward Affeld receiver in Suff Norff Essex,320.0,Battle Abbey,SUSSEX,Edward,Affeld,Suff
John Chilton bailiff of Wye,2160.0,Battle Abbey,SUSSEX,John,Chilton,Wye
John Comport bailiff of Lymesfeld,480.0,Battle Abbey,SUSSEX,John,Comport,Lymesfeld
Ambrosius Comport bailiff of Battle,560.0,Battle Abbey,SUSSEX,Ambrosius,Comport,Battle
John Gore bailiff of Bromham and Reve,196.0,Battle Abbey,SUSSEX,John,Gore,Bromham
Christopher Wygsall auditor,640.0,Battle Abbey,SUSSEX,Christopher,Wygsall,
John Adam receiver in Dengmershe,90.0,Battle Abbey,SUSSEX,John,Adam,Dengmershe
John Abroke receiver in Lullyngton,360.0,Battle Abbey,SUSSEX,John,Abroke,Lullyngton
William Denke John Siman Thomas Clerk John Sykyll and other receivers,612.0,Battle Abbey,SUSSEX,William,Denke,
James Butteyn steward,480.0,"St Helen's Priory, Bishopsgate",MIDDLESEX,James,Butteyn,
Richard Berde receiver,1920.0,"St Helen's Priory, Bishopsgate",MIDDLESEX,Richard,Berde,
John Dodington auditor,584.0,"St Helen's Priory, Bishopsgate",MIDDLESEX,John,Dodington,
Oxford count fee for Mesden,40.0,St Mary Graces,MIDDLESEX,Oxford,count,
William Walsingham chief steward,640.0,St Mary Graces,MIDDLESEX,William,Walsingham,
John Sterne substeward of the court and auditor,480.0,St Mary Graces,MIDDLESEX,John,Sterne,
Henry Chamberleyne bailiff of Estsmythfilde,660.0,St Mary Graces,MIDDLESEX,Henry,Chamberleyne,Estsmythfilde
Receiver in London,1600.0,St Mary Graces,MIDDLESEX,Receiver,in,London
Edward Crofts chief steward of Gloucs and Worcs,1200.0,Westminster Abbey,MIDDLESEX,Edward,Crofts,Gloucs
Robert Maye substeward there,320.0,Westminster Abbey,MIDDLESEX,Robert,Maye,
John Carleton receiver there,640.0,Westminster Abbey,MIDDLESEX,John,Carleton,
Robert Symonds bailiff of Derhurste and Hardewyke,480.0,Westminster Abbey,MIDDLESEX,Robert,Symonds,Derhurste
John Palmer bailiff of Burton Moreton Toddenham Sutton,640.0,Westminster Abbey,MIDDLESEX,John,Palmer,Burton
John Wrenforde bailiff of Longdon and Greyndowre,320.0,Westminster Abbey,MIDDLESEX,John,Wrenforde,Longdon
Edward Baugh bailiff,320.0,Westminster Abbey,MIDDLESEX,Edward,Baugh,
Thomas Manne Bailiff,200.0,Westminster Abbey,MIDDLESEX,Thomas,Manne,
William Vampage bailiff,784.0,Westminster Abbey,MIDDLESEX,William,Vampage,
George Daston bailiff,240.0,Westminster Abbey,MIDDLESEX,George,Daston,
Robert Symonds bailiff,360.0,Westminster Abbey,MIDDLESEX,Robert,Symonds,
Henry Darpar bailiff,560.0,Westminster Abbey,MIDDLESEX,Henry,Darpar,
Thomas Harlesey bailiff,240.0,Westminster Abbey,MIDDLESEX,Thomas,Harlesey,
Bailiff of Pyrfford in Surr,120.0,Westminster Abbey,MIDDLESEX,Bailiff,of,Pyrfford
Thomas Legge bailiff,576.0,Westminster Abbey,MIDDLESEX,Thomas,Legge,
Andrew Windesore steward,640.0,Westminster Abbey,MIDDLESEX,Andrew,Windesore,
John Carleton auditor,480.0,Westminster Abbey,MIDDLESEX,John,Carleton,
Receiver there,360.0,Westminster Abbey,MIDDLESEX,Receiver,there,
William Fermer substeward,480.0,Westminster Abbey,MIDDLESEX,William,Fermer,
John Carleton receiver and supervisor,240.0,Westminster Abbey,MIDDLESEX,John,Carleton,
Henry Payne rent,1560.0,Westminster Abbey,MIDDLESEX,Henry,Payne,
John Mannyng bailiff,480.0,Westminster Abbey,MIDDLESEX,John,Mannyng,
William Dwaryhouse bailiff and receiver,1600.0,Westminster Abbey,MIDDLESEX,William,Dwaryhouse,
Auditor there,60.0,Westminster Abbey,MIDDLESEX,Auditor,there,
William Russell bailiff,320.0,Westminster Abbey,MIDDLESEX,William,Russell,
Auditor,60.0,Westminster Abbey,MIDDLESEX,Auditor,,
John More bailiff,240.0,Westminster Abbey,MIDDLESEX,John,More,
Auditor,72.0,Westminster Abbey,MIDDLESEX,Auditor,,
Bailiff and collector,664.0,Westminster Abbey,MIDDLESEX,Bailiff,and,
Auditor,80.0,Westminster Abbey,MIDDLESEX,Auditor,,
Thomas Busby receiver,960.0,Westminster Abbey,MIDDLESEX,Thomas,Busby,
Thomas Massi receiver,480.0,Westminster Abbey,MIDDLESEX,Thomas,Massi,
William Lowe receiver,580.0,Westminster Abbey,MIDDLESEX,William,Lowe,
Thomas Busby receiver,40.0,Westminster Abbey,MIDDLESEX,Thomas,Busby,
Receiver,120.0,Westminster Abbey,MIDDLESEX,Receiver,,
Thomas Cromwell,1840.0,Westminster Abbey,MIDDLESEX,Thomas,Cromwell,
John Mynne auditor,1440.0,Westminster Abbey,MIDDLESEX,John,Mynne,
William cowper substeward of the court,640.0,Westminster Abbey,MIDDLESEX,William,cowper,
John Mynne auditor,80.0,Westminster Abbey,MIDDLESEX,John,Mynne,
Hendon bailiff,80.0,Westminster Abbey,MIDDLESEX,Hendon,bailiff,
John Jamys bailiff of Hampstead,240.0,Westminster Abbey,MIDDLESEX,John,Jamys,Hampstead
Richard Thorneton bailiff of Greneforde,120.0,Westminster Abbey,MIDDLESEX,Richard,Thorneton,Greneforde
Hugh Mannyng bailiff of Tottington,160.0,Westminster Abbey,MIDDLESEX,Hugh,Mannyng,Tottington
John Mynne auditor,166.0,Westminster Abbey,MIDDLESEX,John,Mynne,
Bailiff of Aldenham,120.0,Westminster Abbey,MIDDLESEX,Bailiff,of,Aldenham
William Cressy bailiff,736.0,Westminster Abbey,MIDDLESEX,William,Cressy,
William Sewster bailiff,920.0,Westminster Abbey,MIDDLESEX,William,Sewster,
Thomas Humbston bailiff,560.0,Westminster Abbey,MIDDLESEX,Thomas,Humbston,
Robert Crosse bailiff,320.0,Westminster Abbey,MIDDLESEX,Robert,Crosse,
Reginald Heygate bailiff,736.0,Westminster Abbey,MIDDLESEX,Reginald,Heygate,
George Watton bailiff,320.0,Westminster Abbey,MIDDLESEX,George,Watton,
Bailiff of Mulsham,280.0,Westminster Abbey,MIDDLESEX,Bailiff,of,Mulsham
John Lundefelde bailiff,320.0,Westminster Abbey,MIDDLESEX,John,Lundefelde,
John Chamber bailiff,240.0,Westminster Abbey,MIDDLESEX,John,Chamber,
John Mynne,94.0,Westminster Abbey,MIDDLESEX,John,Mynne,
John Mynne auditor,40.0,Westminster Abbey,MIDDLESEX,John,Mynne,
Robert King bailiff,84.0,Westminster Abbey,MIDDLESEX,Robert,King,
John Thoragood bailiff,240.0,Westminster Abbey,MIDDLESEX,John,Thoragood,
John Mannyng bailiff,160.0,Westminster Abbey,MIDDLESEX,John,Mannyng,
John Mynne auditor,12.0,Westminster Abbey,MIDDLESEX,John,Mynne,
Bailiff of Deane and Sudbury,360.0,Westminster Abbey,MIDDLESEX,Bailiff,of,Deane
William Elen bailiff,576.0,Westminster Abbey,MIDDLESEX,William,Elen,
Henry Digby steward,320.0,Westminster Abbey,MIDDLESEX,Henry,Digby,
John Mynne auditor,16.0,Westminster Abbey,MIDDLESEX,John,Mynne,
William Whitehedd bailiff,320.0,Westminster Abbey,MIDDLESEX,William,Whitehedd,
John Mynne auditor,32.0,Westminster Abbey,MIDDLESEX,John,Mynne,
Henry Darrell bailiff,160.0,Westminster Abbey,MIDDLESEX,Henry,Darrell,
John Mynne auditor,12.0,Westminster Abbey,MIDDLESEX,John,Mynne,
George Taylor bailiff,1320.0,Westminster Abbey,MIDDLESEX,George,Taylor,
John Mynne auditor,40.0,Westminster Abbey,MIDDLESEX,John,Mynne,
Thomas Count of Wiltshire steward,960.0,Westminster Abbey,MIDDLESEX,Thomas,Count,Wiltshire
Henry Wyett bailiff,480.0,Westminster Abbey,MIDDLESEX,Henry,Wyett,
John bailiff of Ledcombr',640.0,Westminster Abbey,MIDDLESEX,John,bailiff,Ledcombr
John Latton bailiff,800.0,Westminster Abbey,MIDDLESEX,John,Latton,
John Mynne auditor,280.0,Westminster Abbey,MIDDLESEX,John,Mynne,
John Latton bailiff,160.0,Westminster Abbey,MIDDLESEX,John,Latton,
John Mynne auditor,24.0,Westminster Abbey,MIDDLESEX,John,Mynne,
Collector,240.0,Charterhouse London,MIDDLESEX,Collector,,
Richard Mody receiver,380.0,Kilburn Priory Benedictines,MIDDLESEX,Richard,Mody,
Robert Skynner steward of the court,160.0,Kilburn Priory Benedictines,MIDDLESEX,Robert,Skynner,
Thomas Roberts steward of the court,80.0,Kilburn Priory Benedictines,MIDDLESEX,Thomas,Roberts,
Wanborough bailiff,300.0,Waverley Abbey,SURREY,Wanborough,bailiff,
Merkwyke bailiff,60.0,Waverley Abbey,SURREY,Merkwyke,bailiff,
William Lussher chief steward,640.0,Waverley Abbey,SURREY,William,Lussher,
Richard Mathew auditor,240.0,Waverley Abbey,SURREY,Richard,Mathew,
Netham bailiff,240.0,Waverley Abbey,SURREY,Netham,bailiff,
Dokkyngfeld bailiff,159.0,Waverley Abbey,SURREY,Dokkyngfeld,bailiff,
Nicholas Carrowe chief steward,800.0,Southwark Cathedral Priory,SURREY,Nicholas,Carrowe,
James Kynner substeward,240.0,Southwark Cathedral Priory,SURREY,James,Kynner,
Sebastian Hillary receiver and collector,2400.0,Southwark Cathedral Priory,SURREY,Sebastian,Hillary,
Edward Rowe auditor,480.0,Southwark Cathedral Priory,SURREY,Edward,Rowe,
Lord Edmund Hawerd steward,240.0,Reigate Priory,SURREY,Lord,Edmund,
John Skynnar substeward,124.0,Reigate Priory,SURREY,John,Skynnar,
Thomas Broke bailiff and receiver,480.0,Reigate Priory,SURREY,Thomas,Broke,
Amesbury bailiff,66.0,Amesbury Priory,WILTSHIRE,Amesbury,bailiff,
John Rose bailiff,520.0,Amesbury Priory,WILTSHIRE,John,Rose,
Peter Kent bailiff and collector,352.0,Amesbury Priory,WILTSHIRE,Peter,Kent,
William Nottingham bailiff and rent collector,384.0,Amesbury Priory,WILTSHIRE,William,Nottingham,
Thomas Bronson bailiff and collector of Chalke hundred,320.0,Wilton Abbey,WILTSHIRE,Thomas,Bronson,Chalke
Nicholas Willughby bailiff and collector,400.0,Wilton Abbey,WILTSHIRE,Nicholas,Willughby,
Thomas Bronsdon bailiff and collector,320.0,Wilton Abbey,WILTSHIRE,Thomas,Bronsdon,
George earl of Shropshire,1320.0,Wilton Abbey,WILTSHIRE,George,earl,Shropshire
Christopher Willughby steward,680.0,Wilton Abbey,WILTSHIRE,Christopher,Willughby,
